Food code,Seq num,Portion code,Portion weight,Start date,End date
71401000,5,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401000,6,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401000,7,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401000,8,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401000,9,40061,15,"01/01/19 00:00:00","12/31/20 00:00:00"
71401000,10,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,1,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,2,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,3,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,4,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,5,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,6,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,7,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,8,64635,50,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,9,64636,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,10,64637,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,11,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,12,40061,15,"01/01/19 00:00:00","12/31/20 00:00:00"
71401010,13,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,1,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,2,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,3,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,4,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,5,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,6,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,7,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,8,64635,50,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,9,64636,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,10,64637,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,11,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,12,40061,15,"01/01/19 00:00:00","12/31/20 00:00:00"
71401015,13,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,1,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,2,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,3,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,4,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,5,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,6,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,7,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,8,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401020,9,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,1,64044,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,2,64504,85,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,3,63758,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,4,63759,145,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,5,61013,180,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,6,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,7,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,8,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,9,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,10,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,11,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,12,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,13,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401030,14,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,1,64044,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,2,64504,85,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,3,63758,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,4,63759,145,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,5,61013,180,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,6,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,7,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,8,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,9,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,10,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,11,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,12,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,13,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401031,14,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,1,64739,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,2,64632,2,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,3,64633,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,4,64740,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,5,64605,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,6,62927,9,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,7,64634,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,8,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401032,9,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401033,1,64626,5,"01/01/19 00:00:00","12/31/20 00:00:00"
71401033,6,10205,60,"01/01/19 00:00:00","12/31/20 00:00:00"
71401033,7,90000,110,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,1,64044,107,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,2,64504,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,3,63758,169,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,4,63759,222,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,5,61013,276,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,6,64626,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,7,10205,92,"01/01/19 00:00:00","12/31/20 00:00:00"
71401039,8,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71401041,1,64626,11,"01/01/19 00:00:00","12/31/20 00:00:00"
71401041,2,10205,135,"01/01/19 00:00:00","12/31/20 00:00:00"
71401041,3,90000,245,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,1,64626,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,2,64044,107,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,3,64504,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,4,63758,169,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,5,63759,222,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,6,61013,276,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,7,10205,92,"01/01/19 00:00:00","12/31/20 00:00:00"
71401045,8,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,1,64626,10,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,2,64044,145,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,3,64504,175,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,4,63758,227,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,5,63759,300,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,6,61013,372,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,7,10205,124,"01/01/19 00:00:00","12/31/20 00:00:00"
71401050,8,90000,227,"01/01/19 00:00:00","12/31/20 00:00:00"
71402500,1,64626,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71402500,2,10205,92,"01/01/19 00:00:00","12/31/20 00:00:00"
71402500,5,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71402510,1,64626,10,"01/01/19 00:00:00","12/31/20 00:00:00"
71402510,2,10205,124,"01/01/19 00:00:00","12/31/20 00:00:00"
71402510,3,90000,227,"01/01/19 00:00:00","12/31/20 00:00:00"
71402520,1,64626,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71402520,2,10205,92,"01/01/19 00:00:00","12/31/20 00:00:00"
71402520,3,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71403020,1,10205,200,"01/01/19 00:00:00","12/31/20 00:00:00"
71403020,2,64741,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403020,3,90000,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403030,1,10205,200,"01/01/19 00:00:00","12/31/20 00:00:00"
71403030,2,90000,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403040,1,10205,200,"01/01/19 00:00:00","12/31/20 00:00:00"
71403040,2,64741,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403040,3,90000,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403050,1,10205,200,"01/01/19 00:00:00","12/31/20 00:00:00"
71403050,2,90000,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403500,1,10205,200,"01/01/19 00:00:00","12/31/20 00:00:00"
71403500,2,64741,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71403500,3,90000,100,"01/01/19 00:00:00","12/31/20 00:00:00"
71404000,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404000,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404000,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71404010,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404010,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404010,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71404020,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404020,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404020,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71404030,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404030,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404030,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71404040,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404040,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404040,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71404050,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71404050,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71404050,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71405010,1,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71405010,7,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71405019,1,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71405019,2,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71405030,1,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71405030,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71405040,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71405040,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71405040,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71405050,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71405050,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71405050,3,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71410000,1,64629,25,"01/01/19 00:00:00","12/31/20 00:00:00"
71410000,2,64630,35,"01/01/19 00:00:00","12/31/20 00:00:00"
71410000,3,64631,50,"01/01/19 00:00:00","12/31/20 00:00:00"
71410000,10,90000,88,"01/01/19 00:00:00","12/31/20 00:00:00"
71410500,1,64629,35,"01/01/19 00:00:00","12/31/20 00:00:00"
71410500,2,64630,45,"01/01/19 00:00:00","12/31/20 00:00:00"
71410500,3,64631,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71410500,10,90000,113,"01/01/19 00:00:00","12/31/20 00:00:00"
71411000,1,64629,35,"01/01/19 00:00:00","12/31/20 00:00:00"
71411000,2,64630,45,"01/01/19 00:00:00","12/31/20 00:00:00"
71411000,3,64631,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71411000,9,90000,113,"01/01/19 00:00:00","12/31/20 00:00:00"
71411100,1,64629,25,"01/01/19 00:00:00","12/31/20 00:00:00"
71411100,2,64630,35,"01/01/19 00:00:00","12/31/20 00:00:00"
71411100,3,64631,50,"01/01/19 00:00:00","12/31/20 00:00:00"
71411100,4,90000,88,"01/01/19 00:00:00","12/31/20 00:00:00"
71501000,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501000,2,64741,147,"01/01/19 00:00:00","12/31/20 00:00:00"
71501000,6,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501005,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501005,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501006,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501006,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501007,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501007,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501010,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501010,6,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501011,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501011,2,64741,147,"01/01/19 00:00:00","12/31/20 00:00:00"
71501011,3,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501012,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501012,2,64741,147,"01/01/19 00:00:00","12/31/20 00:00:00"
71501012,3,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501013,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501013,2,64741,147,"01/01/19 00:00:00","12/31/20 00:00:00"
71501013,3,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501016,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501016,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501017,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501017,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501018,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501018,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501035,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501035,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501040,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501040,5,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501045,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501045,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501054,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501054,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501061,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501061,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501071,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501071,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71501075,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71501075,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71503010,1,61633,55,"01/01/19 00:00:00","12/31/20 00:00:00"
71503010,2,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71503010,4,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71505000,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505000,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505000,6,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505010,1,60761,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505010,2,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505010,3,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505010,4,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505020,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505020,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505020,3,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505030,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505030,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505030,3,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505040,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505040,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505040,3,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505050,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505050,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505050,3,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71505060,1,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71505060,2,61667,8,"01/01/19 00:00:00","12/31/20 00:00:00"
71505060,3,90000,65,"01/01/19 00:00:00","12/31/20 00:00:00"
71507005,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507005,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507005,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507005,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507005,5,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507010,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507010,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507010,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507010,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507010,6,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507020,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507020,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507020,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507020,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507020,7,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507025,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507025,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507025,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507025,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507025,5,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507030,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507030,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507030,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507030,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507030,6,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507035,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71507035,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71507035,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71507035,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71507035,5,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508001,1,62015,230,"01/01/19 00:00:00","12/31/20 00:00:00"
71508001,2,61238,285,"01/01/19 00:00:00","12/31/20 00:00:00"
71508001,3,60919,400,"01/01/19 00:00:00","12/31/20 00:00:00"
71508001,4,10205,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71508001,5,90000,285,"01/01/19 00:00:00","12/31/20 00:00:00"
71508005,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508005,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508005,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508005,4,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508005,5,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508010,2,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508010,3,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508010,4,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508010,5,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508010,6,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508020,2,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508020,4,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508020,5,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508020,6,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508020,7,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508025,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508025,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508025,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508025,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508025,5,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508030,2,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508030,3,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508030,4,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508030,5,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508030,6,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508035,1,62015,260,"01/01/19 00:00:00","12/31/20 00:00:00"
71508035,2,61238,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71508035,3,60919,445,"01/01/19 00:00:00","12/31/20 00:00:00"
71508035,4,10205,160,"01/01/19 00:00:00","12/31/20 00:00:00"
71508035,5,90000,315,"01/01/19 00:00:00","12/31/20 00:00:00"
71600950,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71600950,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601010,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601010,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601015,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601015,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601020,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601020,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601025,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601025,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601030,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601030,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601035,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601035,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601040,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601040,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601045,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601045,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71601050,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71601050,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71602010,1,10205,175,"01/01/19 00:00:00","12/31/20 00:00:00"
71602010,2,90000,88,"01/01/19 00:00:00","12/31/20 00:00:00"
71602950,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71602950,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603010,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603010,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603015,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603015,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603020,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603020,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603025,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603025,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603030,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603030,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603035,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603035,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603040,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603040,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603045,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603045,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71603050,1,10205,275,"01/01/19 00:00:00","12/31/20 00:00:00"
71603050,2,90000,138,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,1,64595,10,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,2,64607,25,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,3,64608,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,4,64609,130,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,5,64597,215,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,6,61624,45,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,7,52000,3.4,"01/01/19 00:00:00","12/31/20 00:00:00"
71701000,8,90000,70,"01/01/19 00:00:00","12/31/20 00:00:00"
71701500,1,64720,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71701500,2,52000,1.2,"01/01/19 00:00:00","12/31/20 00:00:00"
71701500,6,90000,80,"01/01/19 00:00:00","12/31/20 00:00:00"
71703990,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71703990,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71704000,1,10205,250,"01/01/19 00:00:00","12/31/20 00:00:00"
71704000,2,90000,125,"01/01/19 00:00:00","12/31/20 00:00:00"
71801000,1,10205,244,"01/01/19 00:00:00","12/31/20 00:00:00"
71801000,2,90000,305,"01/01/19 00:00:00","12/31/20 00:00:00"
71801010,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
71801010,2,60493,602,"01/01/19 00:00:00","12/31/20 00:00:00"
71801010,3,90000,310,"01/01/19 00:00:00","12/31/20 00:00:00"
71801010,4,60509,369,"01/01/19 00:00:00","12/31/20 00:00:00"
71801020,1,10205,244,"01/01/19 00:00:00","12/31/20 00:00:00"
71801020,2,60493,593,"01/01/19 00:00:00","12/31/20 00:00:00"
71801020,3,90000,305,"01/01/19 00:00:00","12/31/20 00:00:00"
71801100,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
71801100,2,90000,310,"01/01/19 00:00:00","12/31/20 00:00:00"
71803010,1,10205,248,"01/01/19 00:00:00","12/31/20 00:00:00"
71803010,2,90000,310,"01/01/19 00:00:00","12/31/20 00:00:00"
71851010,1,10205,245,"01/01/19 00:00:00","12/31/20 00:00:00"
